transaction_id,transaction_date,customer_id,product_id,channel_id,amount,currency,payment_method,status
TXN00009230,2025-10-24 21:36:03,CUST000202,PROD00008,CH001,311.36,USD,PayPal,completed
TXN00009231,2026-01-13 21:36:03,CUST000134,PROD00041,CH004,118.66,USD,Bank Transfer,completed
TXN00009232,2025-12-14 21:36:03,CUST000529,PROD00037,CH005,139.73,USD,Debit Card,completed
TXN00009233,2025-09-25 21:36:03,CUST000028,PROD00005,CH005,54.97,USD,Bank Transfer,completed
TXN00009234,2025-10-19 21:36:03,CUST000202,PROD00033,CH001,350.64,USD,Debit Card,completed
TXN00009235,2025-09-03 21:36:03,CUST000049,PROD00023,CH002,418.83,USD,Debit Card,completed
TXN00009236,2026-01-28 21:36:03,CUST000144,PROD00032,CH001,182.96,USD,Credit Card,completed
TXN00009237,2025-09-30 21:36:03,CUST000205,PROD00018,CH005,58.53,USD,Debit Card,completed
TXN00009238,2026-01-24 21:36:03,CUST000373,PROD00028,CH002,533.58,USD,Bank Transfer,completed
TXN00009239,2025-09-02 21:36:03,CUST000146,PROD00031,CH004,415.5,USD,PayPal,completed
TXN00009240,2025-08-14 21:36:03,CUST000382,PROD00029,CH004,457.74,USD,PayPal,completed
TXN00009241,2025-10-17 21:36:03,CUST000886,PROD00003,CH002,81.95,USD,Bank Transfer,completed
TXN00009242,2026-01-23 21:36:03,CUST000492,PROD00032,CH003,186.28,USD,Credit Card,completed
TXN00009243,2025-12-26 21:36:03,CUST000668,PROD00016,CH003,467.32,USD,Credit Card,completed
TXN00009244,2025-08-11 21:36:03,CUST000183,PROD00038,CH001,190.06,USD,Debit Card,completed
TXN00009245,2025-09-09 21:36:03,CUST000891,PROD00038,CH002,197.18,USD,Debit Card,completed
TXN00009246,2025-12-07 21:36:03,CUST000615,PROD00005,CH005,55.49,USD,PayPal,completed
TXN00009247,2026-01-16 21:36:03,CUST000338,PROD00038,CH005,189.6,USD,PayPal,completed
TXN00009248,2025-12-19 21:36:03,CUST000814,PROD00013,CH004,418.27,USD,Debit Card,completed
TXN00009249,2025-11-22 21:36:03,CUST000601,PROD00020,CH005,366.86,USD,PayPal,completed
TXN00009250,2025-09-28 21:36:03,CUST000414,PROD00022,CH004,49.82,USD,PayPal,completed
TXN00009251,2025-10-13 21:36:03,CUST000703,PROD00012,CH001,138.03,USD,Debit Card,cancelled
TXN00009252,2026-01-17 21:36:03,CUST000788,PROD00007,CH002,128.72,USD,Bank Transfer,completed
TXN00009253,2025-09-10 21:36:03,CUST000744,PROD00008,CH001,318.13,USD,Debit Card,completed
TXN00009254,2025-11-22 21:36:03,CUST000051,PROD00003,CH004,82.6,USD,Debit Card,completed
TXN00009255,2025-11-03 21:36:03,CUST000061,PROD00039,CH005,320.79,USD,Credit Card,completed
TXN00009256,2025-11-12 21:36:03,CUST000371,PROD00048,CH005,211.42,USD,Bank Transfer,cancelled
TXN00009257,2025-09-18 21:36:03,CUST000695,PROD00021,CH004,65.01,USD,Debit Card,completed
TXN00009258,2026-01-14 21:36:03,CUST000298,PROD00038,CH003,186.19,USD,Bank Transfer,completed
TXN00009259,2026-01-24 21:36:03,CUST000324,PROD00007,CH005,123.86,USD,PayPal,completed
TXN00009260,2025-12-12 21:36:03,CUST000906,PROD00011,CH003,107.83,USD,PayPal,completed
TXN00009261,2025-10-09 21:36:03,CUST000003,PROD00005,CH004,48.51,USD,Credit Card,completed
TXN00009262,2025-09-22 21:36:03,CUST000947,PROD00014,CH005,317.18,USD,Debit Card,completed
TXN00009263,2025-12-27 21:36:03,CUST000304,PROD00024,CH005,439.71,USD,Credit Card,completed
TXN00009264,2025-12-30 21:36:03,CUST000569,PROD00019,CH002,335.69,USD,Credit Card,completed
TXN00009265,2026-01-13 21:36:03,CUST000742,PROD00010,CH004,333.11,USD,Debit Card,completed
TXN00009266,2025-11-30 21:36:03,CUST000883,PROD00025,CH004,313.4,USD,Debit Card,completed
TXN00009267,2025-09-09 21:36:03,CUST000708,PROD00032,CH002,195.69,USD,Debit Card,completed
TXN00009268,2025-08-28 21:36:03,CUST000695,PROD00032,CH003,200.66,USD,PayPal,completed
TXN00009269,2025-09-16 21:36:03,CUST000844,PROD00003,CH003,81.26,USD,Bank Transfer,completed
TXN00009270,2025-11-10 21:36:03,CUST000396,PROD00045,CH003,448.78,USD,Credit Card,completed
TXN00009271,2025-09-14 21:36:03,CUST000442,PROD00016,CH005,470.6,USD,Credit Card,completed
TXN00009272,2026-01-09 21:36:03,CUST000428,PROD00020,CH001,335.14,USD,Debit Card,completed
TXN00009273,2025-08-14 21:36:03,CUST000920,PROD00019,CH004,309.55,USD,Bank Transfer,completed
TXN00009274,2025-09-16 21:36:03,CUST000456,PROD00048,CH005,255.68,USD,Credit Card,completed
TXN00009275,2026-01-03 21:36:03,CUST000852,PROD00033,CH002,361.76,USD,PayPal,completed
TXN00009276,2025-09-22 21:36:03,CUST000289,PROD00005,CH005,49.92,USD,PayPal,completed
TXN00009277,2025-11-20 21:36:03,CUST000582,PROD00017,CH002,63.35,USD,Debit Card,completed
TXN00009278,2025-09-29 21:36:03,CUST000586,PROD00038,CH003,179.29,USD,PayPal,pending
TXN00009279,2026-01-12 21:36:03,CUST000856,PROD00047,CH002,220.45,USD,Bank Transfer,completed
TXN00009280,2025-09-05 21:36:03,CUST000433,PROD00038,CH005,194.37,USD,Bank Transfer,pending
TXN00009281,2026-01-12 21:36:03,CUST000230,PROD00001,CH005,58.48,USD,Debit Card,completed
TXN00009282,2025-08-10 21:36:03,CUST000541,PROD00044,CH003,486.63,USD,Credit Card,pending
TXN00009283,2025-11-26 21:36:03,CUST000420,PROD00038,CH001,210.18,USD,PayPal,completed
TXN00009284,2025-12-04 21:36:03,CUST000808,PROD00031,CH001,404.99,USD,Debit Card,pending
TXN00009285,2025-10-17 21:36:03,CUST000221,PROD00018,CH005,53.05,USD,Debit Card,completed
TXN00009286,2025-08-19 21:36:03,CUST000018,PROD00031,CH003,414.0,USD,Bank Transfer,completed
TXN00009287,2026-01-20 21:36:03,CUST000811,PROD00040,CH004,335.07,USD,Bank Transfer,completed
TXN00009288,2025-11-02 21:36:03,CUST000232,PROD00013,CH003,395.78,USD,PayPal,completed
TXN00009289,2026-01-04 21:36:03,CUST000519,PROD00021,CH005,68.87,USD,Credit Card,completed
TXN00009290,2025-10-31 21:36:03,CUST000896,PROD00047,CH002,185.23,USD,Bank Transfer,completed
TXN00009291,2025-10-09 21:36:03,CUST000105,PROD00019,CH003,299.15,USD,PayPal,completed
TXN00009292,2025-11-15 21:36:03,CUST000624,PROD00036,CH001,86.88,USD,Debit Card,completed
TXN00009293,2025-11-24 21:36:03,CUST000938,PROD00026,CH005,48.1,USD,Credit Card,completed
TXN00009294,2025-09-07 21:36:03,CUST000585,PROD00017,CH004,57.53,USD,Debit Card,completed
TXN00009295,2025-10-24 21:36:03,CUST000941,PROD00035,CH001,47.63,USD,Debit Card,completed
TXN00009296,2025-12-26 21:36:03,CUST000438,PROD00028,CH002,470.13,USD,PayPal,completed
TXN00009297,2026-01-28 21:36:03,CUST000608,PROD00035,CH005,49.08,USD,PayPal,completed
TXN00009298,2025-09-13 21:36:03,CUST000357,PROD00031,CH003,385.72,USD,Bank Transfer,completed
TXN00009299,2026-01-23 21:36:03,CUST000811,PROD00031,CH001,393.03,USD,PayPal,completed
TXN00009300,2025-09-27 21:36:03,CUST000704,PROD00033,CH002,362.64,USD,PayPal,completed
TXN00009301,2025-11-23 21:36:03,CUST000786,PROD00034,CH001,495.61,USD,Bank Transfer,completed
TXN00009302,2025-10-11 21:36:03,CUST000050,PROD00022,CH001,53.17,USD,Bank Transfer,completed
TXN00009303,2026-01-27 21:36:03,CUST000976,PROD00037,CH005,131.51,USD,Bank Transfer,completed
TXN00009304,2025-12-15 21:36:03,CUST000368,PROD00018,CH005,60.1,USD,PayPal,completed
TXN00009305,2025-10-26 21:36:03,CUST000515,PROD00008,CH003,301.73,USD,Credit Card,cancelled
TXN00009306,2025-08-29 21:36:03,CUST000055,PROD00022,CH005,44.28,USD,Bank Transfer,completed
TXN00009307,2026-01-18 21:36:03,CUST000293,PROD00043,CH003,131.34,USD,Bank Transfer,completed
TXN00009308,2025-08-30 21:36:03,CUST000344,PROD00048,CH004,235.03,USD,Debit Card,completed
TXN00009309,2026-01-02 21:36:03,CUST000726,PROD00049,CH004,77.64,USD,PayPal,completed
TXN00009310,2025-12-01 21:36:03,CUST000526,PROD00025,CH001,291.3,USD,Credit Card,completed
TXN00009311,2025-10-17 21:36:03,CUST000229,PROD00023,CH005,422.66,USD,Credit Card,completed
TXN00009312,2025-10-14 21:36:03,CUST000905,PROD00008,CH003,296.23,USD,Debit Card,completed
TXN00009313,2025-10-09 21:36:03,CUST000206,PROD00039,CH001,380.99,USD,Bank Transfer,completed
TXN00009314,2025-08-10 21:36:03,CUST000910,PROD00025,CH005,279.45,USD,Credit Card,completed
TXN00009315,2025-08-17 21:36:03,CUST000554,PROD00042,CH005,403.05,USD,Debit Card,completed
TXN00009316,2025-11-03 21:36:03,CUST000032,PROD00033,CH001,309.17,USD,Bank Transfer,completed
TXN00009317,2025-11-15 21:36:03,CUST000112,PROD00017,CH003,63.52,USD,Debit Card,completed
TXN00009318,2026-02-01 21:36:03,CUST000127,PROD00019,CH001,330.47,USD,Debit Card,cancelled
TXN00009319,2025-08-19 21:36:03,CUST000406,PROD00043,CH003,150.61,USD,Debit Card,completed
TXN00009320,2025-09-16 21:36:03,CUST000418,PROD00006,CH005,25.41,USD,Debit Card,completed
TXN00009321,2025-12-12 21:36:03,CUST000332,PROD00026,CH004,40.71,USD,PayPal,completed
TXN00009322,2025-12-08 21:36:03,CUST000040,PROD00022,CH002,53.38,USD,Credit Card,completed
TXN00009323,2025-10-09 21:36:03,CUST000352,PROD00029,CH005,391.54,USD,PayPal,completed
TXN00009324,2026-01-22 21:36:03,CUST000083,PROD00005,CH003,52.66,USD,PayPal,cancelled
TXN00009325,2026-01-04 21:36:03,CUST000198,PROD00042,CH004,373.34,USD,Debit Card,completed
TXN00009326,2026-02-03 21:36:03,CUST000419,PROD00011,CH002,113.42,USD,PayPal,pending
TXN00009327,2025-11-14 21:36:03,CUST000080,PROD00038,CH002,191.25,USD,Credit Card,completed
TXN00009328,2025-12-23 21:36:03,CUST000820,PROD00045,CH004,464.42,USD,Credit Card,completed
TXN00009329,2025-12-10 21:36:03,CUST000077,PROD00048,CH002,249.46,USD,Debit Card,completed
TXN00009330,2026-01-21 21:36:03,CUST000524,PROD00007,CH004,119.61,USD,Debit Card,completed
TXN00009331,2025-09-27 21:36:03,CUST000951,PROD00031,CH004,452.36,USD,PayPal,completed
TXN00009332,2025-10-08 21:36:03,CUST000304,PROD00020,CH004,391.23,USD,Bank Transfer,completed
TXN00009333,2026-01-21 21:36:03,CUST000938,PROD00017,CH002,56.34,USD,PayPal,completed
TXN00009334,2025-12-22 21:36:03,CUST000332,PROD00048,CH005,223.89,USD,Bank Transfer,completed
TXN00009335,2025-11-27 21:36:03,CUST000268,PROD00038,CH004,208.33,USD,Credit Card,completed
TXN00009336,2025-12-12 21:36:03,CUST000172,PROD00025,CH004,310.55,USD,Bank Transfer,completed
TXN00009337,2025-08-13 21:36:03,CUST000028,PROD00004,CH003,341.49,USD,Bank Transfer,completed
TXN00009338,2025-10-17 21:36:03,CUST000272,PROD00025,CH005,309.72,USD,Debit Card,completed
TXN00009339,2025-08-15 21:36:03,CUST000577,PROD00042,CH004,444.34,USD,PayPal,completed
TXN00009340,2026-01-05 21:36:03,CUST000997,PROD00039,CH002,317.99,USD,Bank Transfer,completed
TXN00009341,2025-10-18 21:36:03,CUST000600,PROD00038,CH003,184.06,USD,Bank Transfer,completed
TXN00009342,2026-01-23 21:36:03,CUST000634,PROD00043,CH002,147.63,USD,Bank Transfer,completed
TXN00009343,2025-12-13 21:36:03,CUST000138,PROD00008,CH002,330.03,USD,Bank Transfer,completed
TXN00009344,2025-09-23 21:36:03,CUST000540,PROD00044,CH001,491.75,USD,PayPal,completed
TXN00009345,2025-12-10 21:36:03,CUST000040,PROD00031,CH004,443.83,USD,Credit Card,completed
TXN00009346,2025-10-29 21:36:03,CUST000458,PROD00046,CH005,108.59,USD,PayPal,completed
TXN00009347,2025-11-26 21:36:03,CUST000642,PROD00025,CH002,288.75,USD,Debit Card,completed
TXN00009348,2025-12-23 21:36:03,CUST000742,PROD00010,CH001,369.52,USD,PayPal,completed
TXN00009349,2025-10-16 21:36:03,CUST000541,PROD00016,CH003,447.45,USD,PayPal,completed
TXN00009350,2026-01-14 21:36:03,CUST000073,PROD00020,CH004,335.48,USD,Credit Card,completed
TXN00009351,2026-01-08 21:36:03,CUST000645,PROD00047,CH003,203.99,USD,Bank Transfer,completed
TXN00009352,2025-11-22 21:36:03,CUST000226,PROD00021,CH003,66.99,USD,PayPal,completed
TXN00009353,2025-12-31 21:36:03,CUST000237,PROD00040,CH002,322.8,USD,Debit Card,completed
TXN00009354,2025-09-28 21:36:03,CUST000510,PROD00011,CH003,123.07,USD,Debit Card,completed
TXN00009355,2025-10-26 21:36:03,CUST000691,PROD00004,CH004,345.9,USD,Credit Card,completed
TXN00009356,2025-12-03 21:36:03,CUST000910,PROD00005,CH004,54.69,USD,Credit Card,completed
TXN00009357,2025-09-11 21:36:03,CUST000844,PROD00007,CH004,120.92,USD,Credit Card,completed
TXN00009358,2025-10-15 21:36:03,CUST000343,PROD00014,CH004,383.64,USD,PayPal,pending
TXN00009359,2025-11-04 21:36:03,CUST000079,PROD00034,CH005,461.45,USD,Bank Transfer,completed
TXN00009360,2025-11-08 21:36:03,CUST000805,PROD00027,CH005,129.7,USD,PayPal,completed
TXN00009361,2025-12-03 21:36:03,CUST000371,PROD00010,CH003,364.25,USD,Bank Transfer,completed
TXN00009362,2025-08-08 21:36:03,CUST000744,PROD00012,CH003,140.36,USD,Bank Transfer,completed
TXN00009363,2026-01-04 21:36:03,CUST000383,PROD00032,CH004,204.32,USD,Credit Card,completed
TXN00009364,2025-11-17 21:36:03,CUST000502,PROD00042,CH002,419.49,USD,PayPal,completed
TXN00009365,2025-11-27 21:36:03,CUST000943,PROD00031,CH002,431.51,USD,Bank Transfer,cancelled
TXN00009366,2026-01-24 21:36:03,CUST000518,PROD00041,CH005,133.14,USD,Bank Transfer,completed
TXN00009367,2025-12-06 21:36:03,CUST000448,PROD00046,CH003,119.2,USD,Bank Transfer,completed
TXN00009368,2025-10-10 21:36:03,CUST000647,PROD00018,CH002,57.17,USD,Bank Transfer,completed
TXN00009369,2025-12-28 21:36:03,CUST000442,PROD00017,CH005,58.31,USD,Credit Card,completed
TXN00009370,2026-01-25 21:36:03,CUST000434,PROD00011,CH004,123.62,USD,PayPal,completed
TXN00009371,2025-09-11 21:36:03,CUST000085,PROD00039,CH004,353.18,USD,PayPal,completed
TXN00009372,2025-10-28 21:36:03,CUST000832,PROD00036,CH001,101.87,USD,Credit Card,completed
TXN00009373,2025-11-08 21:36:03,CUST000432,PROD00049,CH002,71.55,USD,Bank Transfer,completed
TXN00009374,2025-09-10 21:36:03,CUST000021,PROD00038,CH003,199.59,USD,Bank Transfer,completed
TXN00009375,2025-12-04 21:36:03,CUST000118,PROD00014,CH004,342.27,USD,PayPal,completed
TXN00009376,2025-09-18 21:36:03,CUST000704,PROD00026,CH002,39.72,USD,Credit Card,completed
TXN00009377,2026-02-02 21:36:03,CUST000781,PROD00006,CH003,25.85,USD,Credit Card,completed
TXN00009378,2026-01-09 21:36:03,CUST000822,PROD00026,CH001,41.17,USD,Bank Transfer,cancelled
TXN00009379,2026-01-27 21:36:03,CUST000479,PROD00027,CH001,115.15,USD,Bank Transfer,cancelled
TXN00009380,2026-01-29 21:36:03,CUST000488,PROD00011,CH004,112.72,USD,Credit Card,completed
TXN00009381,2025-12-07 21:36:03,CUST000480,PROD00040,CH001,320.57,USD,Bank Transfer,completed
TXN00009382,2025-09-27 21:36:03,CUST000013,PROD00021,CH001,72.36,USD,Debit Card,completed
TXN00009383,2025-08-29 21:36:03,CUST000024,PROD00018,CH005,54.6,USD,Credit Card,completed
TXN00009384,2025-08-29 21:36:03,CUST000234,PROD00012,CH003,147.6,USD,Debit Card,completed
TXN00009385,2025-10-07 21:36:03,CUST000896,PROD00001,CH005,61.22,USD,Credit Card,completed
TXN00009386,2025-09-03 21:36:03,CUST000239,PROD00034,CH001,508.52,USD,PayPal,completed
TXN00009387,2025-08-12 21:36:03,CUST000377,PROD00030,CH003,143.3,USD,PayPal,completed
TXN00009388,2025-12-21 21:36:03,CUST000099,PROD00034,CH005,452.39,USD,Bank Transfer,completed
TXN00009389,2025-11-10 21:36:03,CUST000041,PROD00022,CH002,45.05,USD,PayPal,completed
TXN00009390,2025-09-15 21:36:03,CUST000419,PROD00041,CH001,123.93,USD,Credit Card,completed
TXN00009391,2025-08-26 21:36:03,CUST000746,PROD00020,CH004,351.14,USD,Bank Transfer,completed
TXN00009392,2025-12-02 21:36:03,CUST000516,PROD00031,CH004,455.26,USD,PayPal,completed
TXN00009393,2025-12-18 21:36:03,CUST000106,PROD00035,CH003,42.39,USD,Credit Card,completed
TXN00009394,2025-12-31 21:36:03,CUST000716,PROD00019,CH003,329.05,USD,Debit Card,completed
TXN00009395,2025-12-13 21:36:03,CUST000370,PROD00009,CH004,106.49,USD,Credit Card,completed
TXN00009396,2025-10-07 21:36:03,CUST000268,PROD00025,CH005,282.83,USD,Bank Transfer,completed
TXN00009397,2026-01-12 21:36:03,CUST000094,PROD00044,CH001,451.22,USD,Debit Card,completed
TXN00009398,2025-09-28 21:36:03,CUST000471,PROD00023,CH003,442.05,USD,PayPal,completed
TXN00009399,2025-12-22 21:36:03,CUST000491,PROD00019,CH001,302.0,USD,PayPal,completed
TXN00009400,2025-12-03 21:36:03,CUST000256,PROD00024,CH002,457.48,USD,Debit Card,completed
TXN00009401,2026-01-28 21:36:03,CUST000689,PROD00010,CH002,345.66,USD,Credit Card,completed
TXN00009402,2025-09-07 21:36:03,CUST000235,PROD00003,CH003,79.94,USD,Credit Card,pending
TXN00009403,2025-11-25 21:36:03,CUST000085,PROD00034,CH004,434.15,USD,Bank Transfer,completed
TXN00009404,2025-10-24 21:36:03,CUST000263,PROD00032,CH002,196.51,USD,Bank Transfer,completed
TXN00009405,2025-09-19 21:36:03,CUST000628,PROD00012,CH003,149.0,USD,Bank Transfer,cancelled
TXN00009406,2026-01-29 21:36:03,CUST000817,PROD00025,CH002,318.43,USD,PayPal,completed
TXN00009407,2025-11-25 21:36:03,CUST000032,PROD00047,CH003,204.89,USD,PayPal,completed
TXN00009408,2025-12-09 21:36:03,CUST000272,PROD00005,CH003,57.5,USD,Bank Transfer,completed
TXN00009409,2025-11-26 21:36:03,CUST000298,PROD00022,CH004,48.43,USD,Credit Card,completed
TXN00009410,2025-08-08 21:36:03,CUST000778,PROD00045,CH002,407.0,USD,Bank Transfer,cancelled
TXN00009411,2025-08-26 21:36:03,CUST000866,PROD00017,CH002,61.36,USD,Credit Card,completed
TXN00009412,2026-01-12 21:36:03,CUST000967,PROD00022,CH005,46.79,USD,Debit Card,completed
TXN00009413,2025-09-24 21:36:03,CUST000223,PROD00042,CH005,407.71,USD,Bank Transfer,completed
TXN00009414,2025-09-01 21:36:03,CUST000680,PROD00023,CH002,450.98,USD,Credit Card,pending
TXN00009415,2025-11-08 21:36:03,CUST000761,PROD00043,CH001,145.06,USD,Credit Card,completed
TXN00009416,2025-10-16 21:36:03,CUST000728,PROD00021,CH003,76.84,USD,Bank Transfer,completed
TXN00009417,2025-10-24 21:36:03,CUST000775,PROD00016,CH001,509.26,USD,PayPal,completed
TXN00009418,2026-01-30 21:36:03,CUST000952,PROD00011,CH001,110.53,USD,Credit Card,completed
TXN00009419,2025-11-15 21:36:03,CUST000645,PROD00014,CH003,340.58,USD,Bank Transfer,completed
TXN00009420,2026-01-15 21:36:03,CUST000193,PROD00041,CH001,129.37,USD,Debit Card,completed
TXN00009421,2025-11-05 21:36:03,CUST000609,PROD00035,CH003,40.82,USD,Debit Card,completed
TXN00009422,2025-09-24 21:36:03,CUST000588,PROD00008,CH003,319.13,USD,Bank Transfer,completed
TXN00009423,2025-10-28 21:36:03,CUST000445,PROD00039,CH003,329.19,USD,Credit Card,completed
TXN00009424,2025-08-10 21:36:03,CUST000239,PROD00010,CH002,334.91,USD,Bank Transfer,completed
TXN00009425,2025-10-26 21:36:03,CUST000809,PROD00032,CH002,208.4,USD,PayPal,completed
TXN00009426,2026-01-26 21:36:03,CUST000204,PROD00025,CH002,279.64,USD,Debit Card,completed
TXN00009427,2025-09-12 21:36:03,CUST000621,PROD00035,CH005,48.45,USD,PayPal,completed
TXN00009428,2025-11-03 21:36:03,CUST000783,PROD00049,CH001,71.35,USD,PayPal,completed
TXN00009429,2025-08-10 21:36:03,CUST000232,PROD00032,CH004,201.34,USD,Debit Card,completed
TXN00009430,2025-10-09 21:36:03,CUST000669,PROD00005,CH001,57.25,USD,Credit Card,completed
TXN00009431,2026-01-17 21:36:03,CUST000011,PROD00047,CH003,221.81,USD,Bank Transfer,completed
TXN00009432,2025-09-11 21:36:03,CUST000324,PROD00045,CH005,418.77,USD,Credit Card,completed
TXN00009433,2025-09-27 21:36:03,CUST000525,PROD00007,CH003,107.43,USD,Credit Card,completed
TXN00009434,2025-12-08 21:36:03,CUST000660,PROD00005,CH003,48.35,USD,Debit Card,completed
TXN00009435,2026-01-27 21:36:03,CUST000628,PROD00003,CH003,75.68,USD,Debit Card,completed
TXN00009436,2025-12-10 21:36:03,CUST000947,PROD00025,CH002,291.42,USD,Debit Card,completed
TXN00009437,2025-11-26 21:36:03,CUST000783,PROD00038,CH001,190.23,USD,PayPal,completed
TXN00009438,2025-11-16 21:36:03,CUST000093,PROD00024,CH001,405.24,USD,Debit Card,completed
TXN00009439,2025-11-06 21:36:03,CUST000939,PROD00010,CH002,351.94,USD,Debit Card,completed
TXN00009440,2025-10-28 21:36:03,CUST000135,PROD00012,CH003,140.75,USD,Credit Card,completed
TXN00009441,2025-12-04 21:36:03,CUST000713,PROD00016,CH002,520.96,USD,Debit Card,completed
TXN00009442,2025-11-19 21:36:03,CUST000834,PROD00013,CH005,376.32,USD,PayPal,completed
TXN00009443,2025-10-09 21:36:03,CUST000335,PROD00008,CH001,309.88,USD,Debit Card,completed
TXN00009444,2025-10-14 21:36:03,CUST000262,PROD00005,CH004,49.23,USD,Credit Card,completed
TXN00009445,2025-08-24 21:36:03,CUST000154,PROD00032,CH004,185.49,USD,Credit Card,completed
TXN00009446,2025-10-11 21:36:03,CUST000819,PROD00049,CH005,83.6,USD,Debit Card,completed
TXN00009447,2025-10-09 21:36:03,CUST000180,PROD00026,CH004,44.69,USD,Bank Transfer,completed
TXN00009448,2025-12-05 21:36:03,CUST000425,PROD00021,CH004,72.85,USD,PayPal,completed
TXN00009449,2025-09-22 21:36:03,CUST000201,PROD00009,CH003,115.84,USD,Bank Transfer,completed
TXN00009450,2025-09-24 21:36:03,CUST000434,PROD00003,CH003,73.91,USD,Credit Card,completed
TXN00009451,2026-01-08 21:36:03,CUST000832,PROD00015,CH002,156.83,USD,Credit Card,completed
TXN00009452,2025-11-30 21:36:03,CUST000913,PROD00019,CH002,331.46,USD,Credit Card,completed
TXN00009453,2025-11-28 21:36:03,CUST000764,PROD00019,CH004,296.45,USD,Debit Card,completed
TXN00009454,2026-02-01 21:36:03,CUST000135,PROD00029,CH003,459.57,USD,PayPal,completed
TXN00009455,2026-01-24 21:36:03,CUST000335,PROD00036,CH004,101.75,USD,PayPal,cancelled
TXN00009456,2025-09-22 21:36:03,CUST000566,PROD00032,CH002,175.48,USD,Credit Card,completed
TXN00009457,2026-01-26 21:36:03,CUST000262,PROD00023,CH002,390.34,USD,Debit Card,completed
TXN00009458,2026-02-03 21:36:03,CUST000472,PROD00043,CH003,138.13,USD,PayPal,completed
TXN00009459,2025-08-29 21:36:03,CUST000899,PROD00041,CH002,111.13,USD,PayPal,completed
TXN00009460,2025-09-24 21:36:03,CUST000330,PROD00031,CH004,409.82,USD,Debit Card,completed
TXN00009461,2025-10-14 21:36:03,CUST000345,PROD00007,CH005,112.21,USD,Debit Card,completed
TXN00009462,2025-12-29 21:36:03,CUST000407,PROD00013,CH005,405.37,USD,Bank Transfer,completed
TXN00009463,2025-08-30 21:36:03,CUST000631,PROD00015,CH002,138.94,USD,Debit Card,completed
TXN00009464,2025-08-08 21:36:03,CUST000699,PROD00020,CH001,377.24,USD,Bank Transfer,completed
TXN00009465,2025-09-14 21:36:03,CUST000732,PROD00034,CH001,437.55,USD,Bank Transfer,completed
TXN00009466,2025-12-13 21:36:03,CUST000174,PROD00045,CH003,416.48,USD,Debit Card,completed
TXN00009467,2025-12-15 21:36:03,CUST000377,PROD00016,CH004,435.63,USD,Bank Transfer,completed
TXN00009468,2025-10-27 21:36:03,CUST000249,PROD00006,CH001,26.43,USD,Credit Card,completed
TXN00009469,2026-01-08 21:36:03,CUST000536,PROD00029,CH001,470.74,USD,Debit Card,completed
TXN00009470,2025-11-10 21:36:03,CUST000587,PROD00039,CH002,327.62,USD,Credit Card,completed
TXN00009471,2026-01-04 21:36:03,CUST000295,PROD00044,CH002,415.67,USD,Credit Card,completed
TXN00009472,2025-11-23 21:36:03,CUST000261,PROD00023,CH005,392.4,USD,Debit Card,completed
TXN00009473,2025-12-16 21:36:03,CUST000482,PROD00026,CH004,46.12,USD,Bank Transfer,completed
TXN00009474,2025-12-06 21:36:03,CUST000048,PROD00044,CH004,496.95,USD,PayPal,completed
TXN00009475,2025-11-18 21:36:03,CUST000086,PROD00027,CH001,118.5,USD,Bank Transfer,completed
TXN00009476,2025-12-07 21:36:03,CUST000752,PROD00048,CH002,219.14,USD,PayPal,completed
TXN00009477,2026-01-21 21:36:03,CUST000454,PROD00023,CH004,377.09,USD,PayPal,completed
TXN00009478,2025-11-22 21:36:03,CUST000152,PROD00044,CH004,470.04,USD,Debit Card,completed
TXN00009479,2025-10-19 21:36:03,CUST000253,PROD00011,CH002,125.57,USD,PayPal,completed
TXN00009480,2026-01-25 21:36:03,CUST000156,PROD00005,CH002,51.69,USD,PayPal,cancelled
TXN00009481,2025-08-23 21:36:03,CUST000788,PROD00050,CH002,275.62,USD,Bank Transfer,completed
TXN00009482,2025-09-27 21:36:03,CUST000073,PROD00018,CH001,55.47,USD,Bank Transfer,completed
TXN00009483,2025-12-11 21:36:03,CUST000694,PROD00011,CH003,111.03,USD,Credit Card,cancelled
TXN00009484,2025-12-16 21:36:03,CUST000042,PROD00001,CH002,62.83,USD,Bank Transfer,completed
TXN00009485,2025-12-30 21:36:03,CUST000594,PROD00023,CH002,430.95,USD,PayPal,completed
TXN00009486,2025-12-29 21:36:03,CUST000975,PROD00026,CH002,42.85,USD,Bank Transfer,completed
TXN00009487,2025-11-20 21:36:03,CUST000640,PROD00007,CH001,105.71,USD,Debit Card,completed
TXN00009488,2025-10-02 21:36:03,CUST000633,PROD00042,CH001,400.24,USD,PayPal,completed
TXN00009489,2025-09-22 21:36:03,CUST000798,PROD00014,CH003,356.97,USD,Bank Transfer,completed
TXN00009490,2025-10-15 21:36:03,CUST000857,PROD00038,CH001,196.55,USD,Debit Card,completed
TXN00009491,2025-08-09 21:36:03,CUST000185,PROD00029,CH002,440.14,USD,Debit Card,completed
TXN00009492,2025-10-29 21:36:03,CUST000967,PROD00045,CH001,403.61,USD,PayPal,completed
TXN00009493,2025-11-05 21:36:03,CUST000428,PROD00033,CH001,337.03,USD,PayPal,completed
TXN00009494,2025-09-26 21:36:03,CUST000259,PROD00047,CH002,201.95,USD,Debit Card,completed
TXN00009495,2025-12-09 21:36:03,CUST000657,PROD00029,CH004,425.58,USD,Credit Card,completed
